source_record_id,listing_type,title,city,district,community,address,total_price,unit_price,monthly_rent,area,bedroom_count,living_room_count,layout,orientation,floor_description,floor_level,total_floors,decoration,surrounding_description,listing_date,data_source
SYN-SALE-000096,SALE,北京市昌平区3室1厅南向未知装修房,北京市,昌平区,北京华侨城,开发区大道50号,453.53,58640.94,,77.34,3,1,3室1厅,SOUTH,中楼层/共9层,MIDDLE,9,UNKNOWN,临近商圈，购物便利,2026-06-28,SYNTHETIC_CSV_V1
SYN-SALE-000097,SALE,北京市朝阳区4室3厅东南向精装房,北京市,朝阳区,新龙城,中山路49号,1848.04,105741.46,,174.77,4,3,4室3厅,SOUTHEAST,高楼层/共14层,HIGH,14,REFINED,近地铁，周边有商场和学校,2026-05-19,SYNTHETIC_CSV_V1
SYN-SALE-000098,SALE,北京市丰台区2室1厅多面采光豪装房,北京市,丰台区,新龙城,花园路87号,669.14,102929.43,,65.01,2,1,2室1厅,MULTIPLE,高楼层/共34层,HIGH,34,LUXURY,地铁口步行可达，交通便捷,2025-06-30,SYNTHETIC_CSV_V1
SYN-SALE-000099,SALE,北京市石景山区3室2厅南向简装房,北京市,石景山区,富力又一城,人民路82号,932.91,105916.53,,88.08,3,2,3室2厅,SOUTH,中楼层/共20层,MIDDLE,20,SIMPLE,公交线路较多，生活配套完善,2026-04-07,SYNTHETIC_CSV_V1
SYN-SALE-000100,SALE,北京市朝阳区3室2厅南向精装房,北京市,朝阳区,融科橄榄城,花园路80号,723.59,81946.84,,88.30,3,2,3室2厅,SOUTH,高楼层/共45层,HIGH,45,REFINED,公园环绕，环境优美,2024-12-12,SYNTHETIC_CSV_V1
SYN-SALE-000101,SALE,北京市大兴区5室2厅南向精装房,北京市,大兴区,北苑家园,中山路144号,1288.55,58223.97,,221.31,5,2,5室2厅,SOUTH,中楼层/共20层,MIDDLE,20,REFINED,社区环境安静，附近有公园,2026-06-03,SYNTHETIC_CSV_V1
SYN-SALE-000102,SALE,北京市海淀区5室3厅南向简装房,北京市,海淀区,北苑家园,友谊路4号,845.64,46723.25,,180.99,5,3,5室3厅,SOUTH,高楼层/共28层,HIGH,28,SIMPLE,临近商圈，购物便利,2024-08-13,SYNTHETIC_CSV_V1
SYN-SALE-000103,SALE,北京市通州区3室2厅东南向毛坯房,北京市,通州区,北苑家园,工业大道139号,733.35,60264.13,,121.69,3,2,3室2厅,SOUTHEAST,中楼层/共32层,MIDDLE,32,ROUGH,靠近产业园，通勤方便,2026-04-26,SYNTHETIC_CSV_V1
SYN-SALE-000104,SALE,北京市石景山区3室2厅西北向精装房,北京市,石景山区,富力又一城,创新路93号,759.54,80665.02,,94.16,3,2,3室2厅,NORTHWEST,中楼层/共15层,MIDDLE,15,REFINED,小区绿化好，安静宜居,2026-02-06,SYNTHETIC_CSV_V1
SYN-SALE-000105,SALE,北京市东城区5室2厅东南向精装房,北京市,东城区,万年生态城,长安街171号,1015.92,59027.15,,172.11,5,2,5室2厅,SOUTHEAST,高楼层/共9层,HIGH,9,REFINED,小区绿化好，安静宜居,2024-02-13,SYNTHETIC_CSV_V1
SYN-SALE-000106,SALE,北京市大兴区3室2厅西南向精装房,北京市,大兴区,万科星园,学府路50号,960.65,69952.19,,137.33,3,2,3室2厅,SOUTHWEST,高楼层/共18层,HIGH,18,REFINED,临近商圈，购物便利,2024-09-07,SYNTHETIC_CSV_V1
SYN-SALE-000107,SALE,北京市石景山区3室2厅东南向精装房,北京市,石景山区,万科星园,滨河路26号,697.12,78170.07,,89.18,3,2,3室2厅,SOUTHEAST,中楼层/共20层,MIDDLE,20,REFINED,社区环境安静，附近有公园,2024-01-04,SYNTHETIC_CSV_V1
SYN-SALE-000108,SALE,北京市西城区4室3厅南向豪装房,北京市,西城区,北京城建琨廷,友谊路7号,1233.4,102034.74,,120.88,4,3,4室3厅,SOUTH,,UNKNOWN,40,LUXURY,地铁口步行可达，交通便捷,2025-10-12,SYNTHETIC_CSV_V1
SYN-SALE-000109,SALE,北京市朝阳区3室1厅南向简装房,北京市,朝阳区,翠微嘉园,开发区大道87号,845.33,60797.83,,139.04,3,1,3室1厅,SOUTH,高楼层/共14层,HIGH,14,SIMPLE,周边教育资源丰富,2026-07-26,SYNTHETIC_CSV_V1
SYN-SALE-000110,SALE,北京市海淀区4室2厅东南向简装房,北京市,海淀区,西山壹号院,朝阳街167号,1562.18,102016.71,,153.13,4,2,4室2厅,SOUTHEAST,中楼层/共21层,MIDDLE,21,SIMPLE,公园环绕，环境优美,2024-02-27,SYNTHETIC_CSV_V1
SYN-SALE-000111,SALE,北京市海淀区2室1厅南向简装房,北京市,海淀区,华业东方玫瑰,建设路41号,408.59,68995.04,,59.22,2,1,2室1厅,SOUTH,中楼层/共37层,MIDDLE,37,SIMPLE,近地铁，周边有商场和学校,2026-01-15,SYNTHETIC_CSV_V1
SYN-SALE-000112,SALE,北京市丰台区2室2厅东南向豪装房,北京市,丰台区,龙湖滟澜山,环城路126号,643.16,98568.99,,65.25,2,2,2室2厅,SOUTHEAST,中楼层/共30层,MIDDLE,30,LUXURY,近地铁，周边有商场和学校,2025-05-14,SYNTHETIC_CSV_V1
SYN-SALE-000113,SALE,北京市西城区3室2厅西北向简装房,北京市,西城区,当代MOMA,开发区大道164号,1218.86,94911.93,,128.42,3,2,3室2厅,NORTHWEST,高楼层/共19层,HIGH,19,SIMPLE,靠近医院，生活便利,2025-12-30,SYNTHETIC_CSV_V1
SYN-SALE-000114,SALE,北京市西城区4室2厅西南向精装房,北京市,西城区,富力又一城,开发区大道67号,1983.7,138439.25,,143.29,4,2,4室2厅,SOUTHWEST,中楼层/共28层,MIDDLE,28,REFINED,临近商圈，购物便利,2026-08-09,SYNTHETIC_CSV_V1
SYN-SALE-000115,SALE,北京市西城区4室2厅朝向未知简装房,北京市,西城区,华润橡树湾,开发区大道29号,2456.05,147218.47,,166.83,4,2,4室2厅,UNKNOWN,中楼层/共8层,MIDDLE,8,SIMPLE,近地铁，周边有商场和学校,2025-06-30,SYNTHETIC_CSV_V1
SYN-SALE-000116,SALE,北京市昌平区2室2厅西南向简装房,北京市,昌平区,沿海赛洛城,中山路57号,431.06,59235.87,,72.77,2,2,2室2厅,SOUTHWEST,低楼层/共7层,LOW,7,SIMPLE,靠近医院，生活便利,2024-10-25,SYNTHETIC_CSV_V1
SYN-SALE-000117,SALE,北京市海淀区1室1厅东南向简装房,北京市,海淀区,天通苑北苑,科技大道12号,361.95,67140.32,,53.91,1,1,1室1厅,SOUTHEAST,中楼层/共16层,MIDDLE,16,SIMPLE,地铁口步行可达，交通便捷,2024-03-17,SYNTHETIC_CSV_V1
SYN-SALE-000118,SALE,北京市顺义区3室2厅东向精装房,北京市,顺义区,京贸国际城,解放路144号,751.67,78676.46,,95.54,3,2,3室2厅,EAST,高楼层/共26层,HIGH,26,REFINED,临近商圈，购物便利,2026-04-25,SYNTHETIC_CSV_V1
SYN-SALE-000119,SALE,北京市海淀区1室1厅西向豪装房,北京市,海淀区,世纪城,工业大道86号,1060.0,178001.28,,59.55,1,1,1室1厅,WEST,中楼层/共39层,MIDDLE,39,LUXURY,公交线路较多，生活配套完善,2026-06-30,SYNTHETIC_CSV_V1
SYN-SALE-000120,SALE,北京市海淀区1室1厅东南向简装房,北京市,海淀区,融科橄榄城,和平路46号,660.98,143973.39,,45.91,1,1,1室1厅,SOUTHEAST,中楼层/共40层,MIDDLE,40,SIMPLE,小区绿化好，安静宜居,2026-03-10,SYNTHETIC_CSV_V1
SYN-SALE-000121,SALE,北京市西城区3室2厅东南向精装房,北京市,西城区,金隅学府,中山路41号,727.36,55253.92,,131.64,3,2,3室2厅,SOUTHEAST,低楼层/共22层,LOW,22,REFINED,靠近产业园，通勤方便,2025-09-19,SYNTHETIC_CSV_V1
SYN-SALE-000122,SALE,北京市通州区4室3厅东南向简装房,北京市,通州区,金隅学府,滨河路140号,879.26,46988.88,,187.12,4,3,4室3厅,SOUTHEAST,低楼层/共24层,LOW,24,SIMPLE,临近商圈，购物便利,2024-05-15,SYNTHETIC_CSV_V1
SYN-SALE-000123,SALE,北京市大兴区2室2厅朝向未知精装房,北京市,大兴区,万年花城,花园路62号,334.74,45999.1,,72.77,2,2,2室2厅,UNKNOWN,高楼层/共12层,HIGH,12,REFINED,近地铁，周边有商场和学校,2026-08-06,SYNTHETIC_CSV_V1
SYN-SALE-000124,SALE,北京市通州区4室3厅南向精装房,北京市,通州区,沿海赛洛城,朝阳街139号,918.58,65157.11,,140.98,4,3,4室3厅,SOUTH,中楼层/共17层,MIDDLE,17,REFINED,近地铁，周边有商场和学校,2025-11-01,SYNTHETIC_CSV_V1
SYN-SALE-000125,SALE,北京市石景山区3室1厅南向精装房,北京市,石景山区,世纪城,滨河路2号,1013.76,75198.83,,134.81,3,1,3室1厅,SOUTH,中楼层/共13层,MIDDLE,13,REFINED,周边教育资源丰富,2024-09-03,SYNTHETIC_CSV_V1
SYN-SALE-000126,SALE,北京市通州区3室2厅东南向精装房,北京市,通州区,国风美唐,长安街82号,445.61,46832.74,,95.15,3,2,3室2厅,SOUTHEAST,高楼层/共26层,HIGH,26,REFINED,周边教育资源丰富,2024-11-15,SYNTHETIC_CSV_V1
SYN-SALE-000127,SALE,北京市海淀区2室2厅南向精装房,北京市,海淀区,翠微嘉园,花园路150号,717.2,100293.09,,71.51,2,2,2室2厅,SOUTH,低楼层/共9层,LOW,9,REFINED,小区绿化好，安静宜居,2025-04-21,SYNTHETIC_CSV_V1
SYN-SALE-000128,SALE,北京市顺义区2室2厅东南向其他装修房,北京市,顺义区,富力又一城,,649.78,70459.45,,92.22,2,2,2室2厅,SOUTHEAST,高楼层/共43层,HIGH,43,OTHER,小区绿化好，安静宜居,2025-02-24,SYNTHETIC_CSV_V1
SYN-SALE-000129,SALE,北京市东城区5室2厅东北向毛坯房,北京市,东城区,保利茉莉公馆,科技大道49号,1179.94,78489.86,,150.33,5,2,5室2厅,NORTHEAST,低楼层/共44层,LOW,44,ROUGH,靠近医院，生活便利,2024-06-24,SYNTHETIC_CSV_V1
SYN-SALE-000130,SALE,北京市大兴区3室2厅多面采光简装房,北京市,大兴区,北京华侨城,长安街162号,572.84,65624.56,,87.29,3,2,3室2厅,MULTIPLE,高楼层/共16层,HIGH,16,SIMPLE,近地铁，周边有商场和学校,2025-10-18,SYNTHETIC_CSV_V1
SYN-SALE-000131,SALE,北京市通州区3室2厅多面采光简装房,北京市,通州区,国风美唐,和平路87号,950.3,66025.04,,143.93,3,2,3室2厅,MULTIPLE,低楼层/共16层,LOW,16,SIMPLE,靠近产业园，通勤方便,2026-05-16,SYNTHETIC_CSV_V1
SYN-SALE-000132,SALE,北京市东城区4室3厅南向精装房,北京市,东城区,万年生态城,朝阳街118号,2314.0,160918.02,,143.80,4,3,4室3厅,SOUTH,中楼层/共8层,MIDDLE,8,REFINED,临近商圈，购物便利,2026-02-25,SYNTHETIC_CSV_V1
SYN-SALE-000133,SALE,北京市朝阳区3室1厅多面采光精装房,北京市,朝阳区,合生国际花园,中山路49号,595.95,78446.07,,75.97,3,1,3室1厅,MULTIPLE,中楼层/共16层,MIDDLE,16,REFINED,小区绿化好，安静宜居,2026-05-31,SYNTHETIC_CSV_V1
SYN-SALE-000134,SALE,北京市朝阳区1室1厅北向简装房,北京市,朝阳区,首开常青藤,中山路164号,560.84,90750.4,,61.80,1,1,1室1厅,NORTH,中楼层/共44层,MIDDLE,44,SIMPLE,地铁口步行可达，交通便捷,2026-08-08,SYNTHETIC_CSV_V1
SYN-SALE-000135,SALE,北京市石景山区3室2厅东向简装房,北京市,石景山区,国风美唐,文化路64号,636.66,68289.54,,93.23,3,2,3室2厅,EAST,高楼层/共42层,HIGH,42,SIMPLE,靠近产业园，通勤方便,2025-08-05,SYNTHETIC_CSV_V1
SYN-SALE-000136,SALE,北京市西城区2室2厅东南向精装房,北京市,西城区,富力又一城,滨河路137号,456.59,67934.64,,67.21,2,2,2室2厅,SOUTHEAST,低楼层/共28层,LOW,28,REFINED,靠近产业园，通勤方便,2026-05-03,SYNTHETIC_CSV_V1
SYN-SALE-000137,SALE,北京市东城区4室3厅东向精装房,北京市,东城区,天通苑北苑,锦绣路139号,2547.62,150346.34,,169.45,4,3,4室3厅,EAST,中楼层/共14层,MIDDLE,14,REFINED,周边教育资源丰富,2024-02-15,SYNTHETIC_CSV_V1
SYN-SALE-000138,SALE,北京市西城区3室2厅南向精装房,北京市,西城区,新龙城,朝阳街94号,771.02,81177.09,,94.98,3,2,3室2厅,SOUTH,高楼层/共34层,HIGH,34,REFINED,靠近产业园，通勤方便,2026-02-24,SYNTHETIC_CSV_V1
SYN-SALE-000139,SALE,北京市石景山区4室3厅南向简装房,北京市,石景山区,世纪风景,文化路168号,824.05,61625.07,,133.72,4,3,4室3厅,SOUTH,中楼层/共17层,MIDDLE,17,SIMPLE,公园环绕，环境优美,2025-07-05,SYNTHETIC_CSV_V1
SYN-SALE-000140,SALE,北京市朝阳区4室3厅东南向精装房,北京市,朝阳区,西山壹号院,,1992.14,96865.91,,205.66,4,3,4室3厅,SOUTHEAST,高楼层/共27层,HIGH,27,REFINED,公交线路较多，生活配套完善,2026-06-30,SYNTHETIC_CSV_V1
SYN-SALE-000141,SALE,北京市朝阳区5室3厅东南向精装房,北京市,朝阳区,国风美唐,文化路130号,1404.18,70051.55,,200.45,5,3,5室3厅,SOUTHEAST,高楼层/共21层,HIGH,21,REFINED,公园环绕，环境优美,2024-11-19,SYNTHETIC_CSV_V1
SYN-SALE-000142,SALE,北京市通州区3室2厅北向精装房,北京市,通州区,富力又一城,和平路109号,872.13,60510.28,,144.13,3,2,3室2厅,NORTH,高楼层/共31层,HIGH,31,REFINED,周边教育资源丰富,2024-10-30,SYNTHETIC_CSV_V1
SYN-SALE-000143,SALE,北京市海淀区2室2厅东南向精装房,北京市,海淀区,富力又一城,友谊路167号,736.92,101420.92,,72.66,2,2,2室2厅,SOUTHEAST,高楼层/共22层,HIGH,22,REFINED,社区环境安静，附近有公园,2025-07-16,SYNTHETIC_CSV_V1
SYN-SALE-000144,SALE,北京市海淀区3室2厅南向精装房,北京市,海淀区,世纪城,友谊路154号,863.81,101327.19,,85.25,3,2,3室2厅,SOUTH,中楼层/共34层,MIDDLE,34,REFINED,近地铁，周边有商场和学校,2026-04-29,SYNTHETIC_CSV_V1
SYN-SALE-000145,SALE,北京市朝阳区2室2厅多面采光精装房,北京市,朝阳区,华业东方玫瑰,解放路136号,744.19,74531.08,,99.85,2,2,2室2厅,MULTIPLE,低楼层/共11层,LOW,11,REFINED,临近商圈，购物便利,2026-01-04,SYNTHETIC_CSV_V1
SYN-SALE-000146,SALE,北京市朝阳区3室1厅多面采光简装房,北京市,朝阳区,珠江罗马嘉园,友谊路172号,803.22,74241.64,,108.19,3,1,3室1厅,MULTIPLE,中楼层/共32层,MIDDLE,32,SIMPLE,公园环绕，环境优美,2024-01-12,SYNTHETIC_CSV_V1
SYN-SALE-000147,SALE,北京市朝阳区2室2厅北向豪装房,北京市,朝阳区,远洋一方,科技大道154号,1343.36,143245.57,,93.78,2,2,2室2厅,NORTH,高楼层/共18层,HIGH,18,LUXURY,靠近医院，生活便利,2026-08-30,SYNTHETIC_CSV_V1
SYN-SALE-000148,SALE,北京市海淀区3室2厅东向简装房,北京市,海淀区,万科星园,中山路10号,1135.03,77640.82,,146.19,3,2,3室2厅,EAST,中楼层/共10层,MIDDLE,10,SIMPLE,周边教育资源丰富,2025-12-27,SYNTHETIC_CSV_V1
SYN-SALE-000149,SALE,北京市顺义区2室2厅多面采光简装房,北京市,顺义区,珠江罗马嘉园,中山路158号,423.48,51751.57,,81.83,2,2,2室2厅,MULTIPLE,低楼层/共33层,LOW,33,SIMPLE,靠近医院，生活便利,2024-11-23,SYNTHETIC_CSV_V1
SYN-SALE-000150,SALE,北京市东城区3室2厅南向豪装房,北京市,东城区,万年花城,,1805.7,191850.89,,94.12,3,2,3室2厅,SOUTH,中楼层/共13层,MIDDLE,13,LUXURY,公交线路较多，生活配套完善,2024-08-21,SYNTHETIC_CSV_V1
SYN-SALE-000151,SALE,北京市海淀区2室2厅东南向简装房,北京市,海淀区,首开常青藤,开发区大道26号,412.8,55798.63,,73.98,2,2,2室2厅,SOUTHEAST,中楼层/共41层,MIDDLE,41,SIMPLE,临近商圈，购物便利,2026-07-05,SYNTHETIC_CSV_V1
SYN-SALE-000152,SALE,北京市顺义区2室2厅东南向豪装房,北京市,顺义区,天通苑北苑,滨河路95号,402.16,49533.44,,81.19,2,2,2室2厅,SOUTHEAST,中楼层/共16层,MIDDLE,16,LUXURY,地铁口步行可达，交通便捷,2026-06-06,SYNTHETIC_CSV_V1
SYN-SALE-000153,SALE,北京市昌平区5室3厅多面采光简装房,北京市,昌平区,京贸国际城,建设路197号,1223.06,51510.28,,237.44,5,3,5室3厅,MULTIPLE,高楼层/共31层,HIGH,31,SIMPLE,靠近医院，生活便利,2025-03-25,SYNTHETIC_CSV_V1
SYN-SALE-000154,SALE,北京市海淀区2室2厅东南向简装房,北京市,海淀区,当代MOMA,友谊路155号,609.93,88563.0,,68.87,2,2,2室2厅,SOUTHEAST,高楼层/共36层,HIGH,36,SIMPLE,公园环绕，环境优美,2026-05-10,SYNTHETIC_CSV_V1
SYN-SALE-000155,SALE,北京市昌平区2室2厅东南向精装房,北京市,昌平区,回龙观新村,文化路83号,364.29,59185.42,,61.55,2,2,2室2厅,SOUTHEAST,低楼层/共12层,LOW,12,REFINED,临近商圈，购物便利,2025-01-25,SYNTHETIC_CSV_V1
SYN-SALE-000156,SALE,北京市西城区4室3厅东北向简装房,北京市,西城区,世纪风景,科苑路4号,2589.17,130957.92,,197.71,4,3,4室3厅,NORTHEAST,低楼层/共11层,LOW,11,SIMPLE,周边教育资源丰富,2026-03-29,SYNTHETIC_CSV_V1
SYN-SALE-000157,SALE,北京市通州区2室2厅朝向未知精装房,北京市,通州区,翠微嘉园,,231.37,45437.15,,50.92,2,2,2室2厅,UNKNOWN,低楼层/共40层,LOW,40,REFINED,公园环绕，环境优美,2025-08-13,SYNTHETIC_CSV_V1
SYN-SALE-000158,SALE,北京市朝阳区5室2厅南向精装房,北京市,朝阳区,华润橡树湾,文化路113号,1599.75,69617.73,,229.79,5,2,5室2厅,SOUTH,低楼层/共22层,LOW,22,REFINED,近地铁，周边有商场和学校,2025-01-02,SYNTHETIC_CSV_V1
SYN-SALE-000159,SALE,北京市石景山区2室2厅东北向豪装房,北京市,石景山区,金隅学府,和平路40号,511.79,95465.5,,53.61,2,2,2室2厅,NORTHEAST,中楼层/共16层,MIDDLE,16,LUXURY,公园环绕，环境优美,2024-11-19,SYNTHETIC_CSV_V1
SYN-SALE-000160,SALE,北京市海淀区3室2厅南向精装房,北京市,海淀区,富力又一城,开发区大道5号,762.39,53822.0,,141.65,3,2,3室2厅,SOUTH,中楼层/共15层,MIDDLE,15,REFINED,小区绿化好，安静宜居,2024-03-11,SYNTHETIC_CSV_V1
SYN-SALE-000161,SALE,北京市大兴区3室2厅东南向简装房,北京市,大兴区,融科橄榄城,科技大道38号,372.04,45492.24,,81.78,3,2,3室2厅,SOUTHEAST,中楼层/共23层,MIDDLE,23,SIMPLE,地铁口步行可达，交通便捷,2024-11-05,SYNTHETIC_CSV_V1
SYN-SALE-000162,SALE,北京市海淀区3室1厅南向简装房,北京市,海淀区,翠微嘉园,科技大道172号,541.78,49225.51,,110.06,3,1,3室1厅,SOUTH,,UNKNOWN,20,SIMPLE,社区环境安静，附近有公园,2025-07-02,SYNTHETIC_CSV_V1
SYN-SALE-000163,SALE,北京市西城区1室1厅南向精装房,北京市,西城区,曙光花园,学府路6号,439.04,162727.93,,26.98,1,1,1室1厅,SOUTH,中楼层/共37层,MIDDLE,37,REFINED,靠近医院，生活便利,2024-11-27,SYNTHETIC_CSV_V1
SYN-SALE-000164,SALE,北京市顺义区2室2厅南向精装房,北京市,顺义区,华润橡树湾,花园路125号,430.0,74061.68,,58.06,2,2,2室2厅,SOUTH,低楼层/共41层,LOW,41,REFINED,临近商圈，购物便利,2026-06-15,SYNTHETIC_CSV_V1
SYN-SALE-000165,SALE,北京市昌平区3室2厅多面采光其他装修房,北京市,昌平区,中粮祥云小镇,人民路91号,386.09,41970.52,,91.99,3,2,3室2厅,MULTIPLE,高楼层/共13层,HIGH,13,OTHER,地铁口步行可达，交通便捷,2026-07-04,SYNTHETIC_CSV_V1
SYN-SALE-000166,SALE,北京市东城区3室1厅南向毛坯房,北京市,东城区,京贸国际城,友谊路89号,926.75,117652.35,,78.77,3,1,3室1厅,SOUTH,低楼层/共32层,LOW,32,ROUGH,周边教育资源丰富,2025-07-16,SYNTHETIC_CSV_V1
SYN-SALE-000167,SALE,北京市西城区4室2厅多面采光简装房,北京市,西城区,沿海赛洛城,长安街129号,703.12,51154.42,,137.45,4,2,4室2厅,MULTIPLE,低楼层/共8层,LOW,8,SIMPLE,近地铁，周边有商场和学校,2024-09-06,SYNTHETIC_CSV_V1
SYN-SALE-000168,SALE,北京市海淀区3室2厅南向毛坯房,北京市,海淀区,远洋一方,,768.38,51468.83,,149.29,3,2,3室2厅,SOUTH,低楼层/共19层,LOW,19,ROUGH,临近商圈，购物便利,2025-05-15,SYNTHETIC_CSV_V1
SYN-SALE-000169,SALE,北京市丰台区4室3厅北向简装房,北京市,丰台区,西山壹号院,锦绣路15号,977.66,68372.39,,142.99,4,3,4室3厅,NORTH,高楼层/共25层,HIGH,25,SIMPLE,公交线路较多，生活配套完善,2026-05-18,SYNTHETIC_CSV_V1
SYN-SALE-000170,SALE,北京市东城区2室2厅多面采光其他装修房,北京市,东城区,富力又一城,,730.18,103060.44,,70.85,2,2,2室2厅,MULTIPLE,高楼层/共18层,HIGH,18,OTHER,靠近产业园，通勤方便,2026-01-16,SYNTHETIC_CSV_V1
SYN-SALE-000171,SALE,北京市东城区2室2厅西南向精装房,北京市,东城区,首开常青藤,朝阳街181号,1207.78,172762.56,,69.91,2,2,2室2厅,SOUTHWEST,高楼层/共20层,HIGH,20,REFINED,临近商圈，购物便利,2025-10-12,SYNTHETIC_CSV_V1
SYN-SALE-000172,SALE,北京市昌平区2室2厅南向其他装修房,北京市,昌平区,华润橡树湾,,384.59,40576.86,,94.78,2,2,2室2厅,SOUTH,中楼层/共45层,MIDDLE,45,OTHER,近地铁，周边有商场和学校,2025-12-16,SYNTHETIC_CSV_V1
SYN-SALE-000173,SALE,北京市海淀区3室1厅南向简装房,北京市,海淀区,沿海赛洛城,工业大道68号,1410.07,119873.04,,117.63,3,1,3室1厅,SOUTH,高楼层/共9层,HIGH,9,SIMPLE,公交线路较多，生活配套完善,2025-09-03,SYNTHETIC_CSV_V1
SYN-SALE-000174,SALE,北京市丰台区2室2厅南向精装房,北京市,丰台区,世纪城,工业大道96号,315.87,55164.09,,57.26,2,2,2室2厅,SOUTH,高楼层/共23层,HIGH,23,REFINED,社区环境安静，附近有公园,2026-03-09,SYNTHETIC_CSV_V1
SYN-SALE-000175,SALE,北京市西城区3室2厅东南向简装房,北京市,西城区,当代MOMA,花园路163号,1609.31,110015.71,,146.28,3,2,3室2厅,SOUTHEAST,高楼层/共37层,HIGH,37,SIMPLE,公园环绕，环境优美,2026-08-10,SYNTHETIC_CSV_V1
SYN-SALE-000176,SALE,北京市通州区4室3厅南向精装房,北京市,通州区,天通苑北苑,学府路198号,1188.44,70122.49,,169.48,4,3,4室3厅,SOUTH,中楼层/共6层,MIDDLE,6,REFINED,近地铁，周边有商场和学校,2025-10-04,SYNTHETIC_CSV_V1
SYN-SALE-000177,SALE,北京市朝阳区2室2厅多面采光简装房,北京市,朝阳区,华润橡树湾,中山路131号,532.19,90848.14,,58.58,2,2,2室2厅,MULTIPLE,高楼层/共31层,HIGH,31,SIMPLE,临近商圈，购物便利,2025-09-21,SYNTHETIC_CSV_V1
